MariaDB [dbtugas5]> SELECT o.addressLine1, o.phone, o.city as kota,
    -> e.firstName, e.email, e.jobTitle, c.customerName,
    -> c.phone as telp, c.city, p.paymentDate, p.amount
    -> FROM employees as e
    -> INNER JOIN offices as o ON e.officeCode = o.officeCode
    -> INNER JOIN customers as c ON e.employeeNumber = c.salesRepEmployeeNumber
    -> INNER JOIN payments as p ON c.customerNumber = p.customerNumber;
ERROR 2006 (HY000): MySQL server has gone away
No connection. Trying to reconnect...
Connection id:    793
Current database: dbtugas5

+--------------------------+------------------+---------------+-----------+---------------------------------+-----------+------------------------------------+--------------------+-------------------+-------------+-----------+
| addressLine1             | phone            | kota          | firstName | email                           | jobTitle  | customerName                       | telp               | city              | paymentDate | amount    |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Kelly's Gift Shop                  | +64 9 5555500      | Auckland          | 2003-07-16  |  32077.44 |
| 5-11 Wentworth Avenue    | +61 2 9264 2451  | Sydney        | Peter     | pmarsh@classicmodelcars.com     | Sales Rep | Kelly's Gift Shop                  | +64 9 5555500      | Auckland          | 2004-12-31  |  52166.00 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Toys of Finland, Co.               | 90-224 8555        | Helsinki          | 2005-03-10  |  23602.90 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Toys of Finland, Co.               | 90-224 8555        | Helsinki          | 2003-10-27  |  37602.48 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Toys of Finland, Co.               | 90-224 8555        | Helsinki          | 2004-10-21  |  34341.08 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | AV Stores, Co.                     | (171) 555-1555     | Manchester        | 2004-11-03  |  52825.29 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | AV Stores, Co.                     | (171) 555-1555     | Manchester        | 2004-12-08  |  47159.11 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | AV Stores, Co.                     | (171) 555-1555     | Manchester        | 2003-03-27  |  48425.69 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | UK Collectables, Ltd.              | (171) 555-2282     | Liverpool         | 2003-10-20  |  23908.24 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | UK Collectables, Ltd.              | (171) 555-2282     | Liverpool         | 2004-06-15  |  37258.94 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | giftsbymail.co.uk                  | (198) 555-8888     | Cowes             | 2004-11-16  |  46788.14 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | giftsbymail.co.uk                  | (198) 555-8888     | Cowes             | 2004-03-28  |  24995.61 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Oulu Toy Supplies, Inc.            | 981-443655         | Oulu              | 2005-02-15  |  46770.52 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Oulu Toy Supplies, Inc.            | 981-443655         | Oulu              | 2003-10-06  |  32723.04 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Oulu Toy Supplies, Inc.            | 981-443655         | Oulu              | 2004-04-25  |  16212.59 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Stylish Desk Decors, Co.           | (171) 555-0297     | London            | 2004-12-13  |  13671.82 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Stylish Desk Decors, Co.           | (171) 555-0297     | London            | 2003-07-07  |  29429.14 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Stylish Desk Decors, Co.           | (171) 555-0297     | London            | 2003-11-23  |  37455.77 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Suominen Souveniers                | +358 9 8045 555    | Espoo             | 2005-01-27  |  45785.34 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Suominen Souveniers                | +358 9 8045 555    | Espoo             | 2003-08-16  |  29716.86 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Suominen Souveniers                | +358 9 8045 555    | Espoo             | 2004-05-22  |  28394.54 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Double Decker Gift Stores, Ltd     | (171) 555-7555     | London            | 2003-12-04  |  22275.73 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Larry     | lbott@classicmodelcars.com      | Sales Rep | Double Decker Gift Stores, Ltd     | (171) 555-7555     | London            | 2004-01-31  |   7310.42 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Baane Mini Imports                 | 07-98 9555         | Stavern           | 2003-02-16  |  50218.95 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Baane Mini Imports                 | 07-98 9555         | Stavern           | 2003-10-28  |   1491.38 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Baane Mini Imports                 | 07-98 9555         | Stavern           | 2004-11-04  |  17876.32 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Baane Mini Imports                 | 07-98 9555         | Stavern           | 2004-11-28  |  34638.14 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Blauer See Auto, Co.               | +49 69 66 90 2555  | Frankfurt         | 2003-01-28  |  10549.01 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Blauer See Auto, Co.               | +49 69 66 90 2555  | Frankfurt         | 2003-10-18  |  24101.81 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Blauer See Auto, Co.               | +49 69 66 90 2555  | Frankfurt         | 2004-03-24  |  33820.62 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Blauer See Auto, Co.               | +49 69 66 90 2555  | Frankfurt         | 2004-11-18  |   7466.32 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Volvo Model Replicas, Co           | 0921-12 3555       | Lule├Ñ             | 2004-12-12  |  36005.71 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Volvo Model Replicas, Co           | 0921-12 3555       | Lule├Ñ             | 2003-04-09  |   7674.94 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Herkku Gifts                       | +47 2267 3215      | Bergen            | 2004-09-19  |  12538.01 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Herkku Gifts                       | +47 2267 3215      | Bergen            | 2003-12-03  |  85024.46 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Clover Collections, Co.            | +353 1862 1555     | Dublin            | 2004-10-03  |  17359.53 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Clover Collections, Co.            | +353 1862 1555     | Dublin            | 2004-03-01  |  32538.74 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Toms Spezialit├ñten, Ltd            | 0221-5554327       | K├╢ln              | 2004-11-06  |  61234.67 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Toms Spezialit├ñten, Ltd            | 0221-5554327       | K├╢ln              | 2003-12-07  |  27988.47 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Norway Gifts By Mail, Co.          | +47 2212 1555      | Oslo              | 2003-10-24  |  36798.88 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Norway Gifts By Mail, Co.          | +47 2212 1555      | Oslo              | 2004-09-05  |  32260.16 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Bavarian Collectables Imports, Co. |  +49 89 61 08 9555 | Munich            | 2004-09-28  |  31310.09 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Scandinavian Gift Ideas            | 0695-34 6555       | Br├ñcke            | 2005-04-18  |  27966.54 |
| 25 Old Broad Street      | +44 20 7877 2041 | London        | Barry     | bjones@classicmodelcars.com     | Sales Rep | Scandinavian Gift Ideas            | 0695-34 6555       | Br├ñcke            | 2004-09-30  |  48809.90 |
+--------------------------+------------------+---------------+-----------+---------------------------------+-----------+------------------------------------+--------------------+-------------------+-------------+-----------+
273 rows in set (0.003 sec)

MariaDB [dbtugas5]>
